Time,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23,Sensor_24,Sensor_25,Sensor_26,Sensor_27,Sensor_28,Sensor_29,Sensor_30,Sensor_31,Sensor_32,Sensor_33,Sensor_34,Sensor_35,Sensor_36,Sensor_37,Sensor_38,Sensor_39,Sensor_40,Sensor_41,Sensor_42,Sensor_43,Sensor_44,Sensor_45,Sensor_46,Sensor_47,Sensor_48,Sensor_49,Sensor_50,Sensor_51,Sensor_52,Sensor_53,Sensor_54,Sensor_55,Sensor_56,Sensor_57,Sensor_58,Sensor_59,Sensor_60,Sensor_61,Sensor_62,Sensor_63,Sensor_64,Sensor_65,Sensor_66,Sensor_67,Sensor_68,Sensor_69,Sensor_70,Sensor_71,Sensor_72,Sensor_73,Sensor_74,Sensor_75,Sensor_76,Sensor_77,Sensor_78,Sensor_79,Sensor_80,Sensor_81,Sensor_82,Sensor_83,Sensor_84,Sensor_85,Sensor_86,Sensor_87,Sensor_88,Sensor_89,Sensor_90,Sensor_91,Sensor_92,Sensor_93,Sensor_94,Sensor_95,Sensor_96,Sensor_97,Sensor_98,Sensor_99,Sensor_100,Sensor_101,Sensor_102,Sensor_103,Sensor_104,Sensor_105,Sensor_106,Sensor_107,Sensor_108,Sensor_109,Sensor_110,Sensor_111,Sensor_112,Sensor_113,Sensor_114,Sensor_115,Sensor_116,Sensor_117,Sensor_118,Sensor_119,Sensor_120,Sensor_121,Sensor_122,Sensor_123,Sensor_124,Sensor_125,Sensor_126,Sensor_127,Sensor_128,Sensor_129,Sensor_130,Sensor_131,Sensor_132,Sensor_133,Sensor_134
214,623.8577637469385,624.2357855682538,565.30558368189,651.052036990949,709.894738515681,623.638855694044,611.5155881948815,591.1752076814645,603.556452165956,601.3078208222566,576.2514241610415,568.6599100991818,650.0871494272405,652.6472477455573,637.8229437514303,724.8314078814008,649.0474856539134,694.356176061728,578.5965904313787,689.764545376872,581.4568802350957,702.1920023201732,569.1020999144936,685.3466825340946,636.5317712932997,564.9028131870239,577.584242935861,626.2384108049321,615.035776187146,728.9737794835106,583.5162109172496,622.0175524531489,609.7852306912831,669.976832091051,603.6569082279802,733.3715978604707,654.5450506282218,654.0774307968527,566.6228229824667,709.9206412516247,562.3779749093923,572.8791475958952,599.8172090849663,657.172383884088,698.9293202723019,592.8460264585045,645.9833309417046,618.5932043005553,689.5787478913463,726.8574580662978,616.836051503451,689.6552490186763,673.4513331212197,701.2508937123415,732.812914318682,643.2725771605471,729.3406173693005,607.8458433711205,712.2879673904499,591.2907351599821,612.3129270858776,640.7630005598257,606.0006736943868,733.7966286581157,605.470701809747,558.2030419179382,657.0409100967564,680.6885915541828,620.2537614251486,595.51181025616,570.2268370255439,692.9869970584632,606.7668948313494,715.4661287451908,610.4721962897431,646.2756827930924,569.2333966158279,658.1861262851035,632.1383263195462,660.7810620455292,718.1435749633247,716.7484525019228,619.3711981114047,568.860921794059,615.2767595669965,660.2828758940246,573.2098085671547,644.977859145233,667.0508228880631,670.8880157049392,667.9976165235322,615.9718684651294,699.5343371128156,736.5615817434206,613.1139215080937,653.4462148567616,595.5981204387127,588.2140533194593,659.9473418054448,578.1193138750644,603.6343050921156,659.4477765010396,589.9288978090856,653.6473569569357,594.7940973707429,586.8118789008661,707.1552923529287,714.5281020147297,581.0357231270712,582.8098627489087,682.4530595555891,725.3585911232504,705.6182042410718,601.8283461942632,593.1972904950561,562.5132441871972,703.5061529239504,646.3142415214542,677.1210795813025,702.9532851598048,646.43069687461,713.503859768151,594.8252555364487,710.8335921902085,676.2336813772322,735.5118486627564,664.3019596182902,693.5842822984142,675.1201548231096,675.0376022550483,599.9690219769027,618.1606600552882,652.3399212900619,698.79146817997
215,628.8006175828255,627.1640954539093,571.6388851930824,649.3704815752648,703.6549254315403,616.5460719735795,611.515346077263,598.6375839041517,600.4145881942367,597.6637560882091,573.5737562197044,571.9407440189121,643.7823799481051,655.1336195787256,642.8158080826505,729.7043267296458,651.0528919279168,700.4824321725639,579.3199862131594,688.7030468754258,591.9235064914636,712.3160148769135,565.6271085721194,691.7190240709061,633.2819639753405,573.04057326041,582.113181499158,625.8184477922543,619.313798936032,736.2527756476975,584.5969381242835,620.6355261161068,613.5945904140598,674.0708585213046,602.616158876272,735.4375991832021,666.8861025923355,656.8198520536457,581.0137194506074,715.5018809931993,564.8736799015844,577.9198628935128,600.2404973865075,651.0480031528745,709.9599301125493,598.8675038670682,656.9247883933916,624.6380415009039,694.1825852273926,729.842040301805,625.8176423402368,689.584730144466,674.8850119807238,703.7273315222333,735.4860727189291,646.898289216307,728.2524675913246,610.9313026697594,717.1104390169072,587.554027635071,615.4469280218038,641.0662092941782,614.6972568318415,734.1422215859145,606.1765539702611,574.8561850587747,670.1496797439156,675.5545485350779,636.7659751685269,605.5263523565487,567.2413959488642,693.9534908472667,612.6957857772678,718.2575926085605,609.9075313507939,652.2077020106682,575.5078058289754,665.4673411061176,633.3942626724988,666.5027049793226,731.1952138429781,729.9078762161136,624.7988592084706,568.5764767906097,611.4601194074633,660.7111556815048,571.0961624683113,647.743212050213,673.7390125309905,659.6537447757037,672.8135319807118,616.4020467190127,697.6729972968309,741.3557298174017,609.9987118057682,659.2824239271854,596.5484592289844,593.0812317007894,661.8581687590279,579.2604182585495,601.3587448110416,657.7537743454059,591.3657248522849,648.2990315270094,600.2663531585017,582.9596031712439,707.402265266416,711.4413817410368,584.0443713924458,591.7683199718942,673.9709984217869,736.3518667845042,713.4281648018999,599.8674445717912,599.3527740473027,566.7094681758617,717.6686748323759,645.9386525379921,681.412306768793,704.8176041439582,648.9394077002697,710.0561466595487,594.8579077776227,711.542153786304,678.3701791493281,735.5494737854418,666.7442355441809,694.4376231905427,686.7816451315302,674.4460970320958,597.1879342431689,608.5936129698905,647.5363544438145,705.2404398084717
216,630.6052652231657,627.8924529936623,569.7048826964699,656.0630475853998,706.3568445019488,617.080261273985,612.5706294296051,600.9374146012609,602.4966767401988,595.4797651026594,569.8531378658919,578.389102610251,655.7569317178078,659.2491276365338,640.8276183619219,733.333610858099,653.2969188346035,708.259412692769,586.4861504970983,693.6972964487699,595.2052570662287,717.443952669698,574.2968112058428,685.1757108693425,625.9210939975945,567.728231091963,585.5153061214884,638.7103934022615,621.1945855733927,735.8704231555723,590.4303964640935,630.1484820521723,618.9172659340906,672.1768591114176,607.6902281947341,733.1458882307907,669.0612211581996,657.6816458945054,580.5220316025166,715.2902207187102,571.8338575471676,578.7772396476583,603.7159552919104,651.242534562468,700.7483306692217,603.1063356773965,665.595932107219,620.8678584836811,710.3266972653536,728.4488762164023,628.2379924301285,692.6323106773282,672.9190694015219,710.1935027723581,743.0372031489279,646.9557222746103,737.3538090405596,619.459612268517,727.1505130602228,594.3942297042598,626.841558274111,650.9446980641807,598.7907288159045,739.912493103667,617.3672287537905,570.5239478893207,659.3651878716533,686.5998366592604,641.0079547229593,600.1645834302508,566.6627298111854,692.6022537476297,618.6787348197824,725.2496298222101,614.0623117032167,651.5188497905344,574.3942739825576,667.0696177139193,633.9206121302528,670.4941338885794,721.3920570152908,725.5348928392426,619.9545985872232,569.2311647054748,612.5235817907125,666.4083672205227,573.1387347683892,647.5043524095001,675.5210876437509,663.7332774463522,682.805406841988,619.4996045365598,706.1968807949853,745.0561344826418,616.0012344050019,668.7286684124593,592.5330817619016,595.1309750208616,664.5295750686072,571.7659564582947,605.5507535469653,661.598402982816,598.9669070792296,656.7120409960698,595.3374747542148,587.1862386323429,716.0042736382233,717.5863151349047,582.9009737819681,592.4577652818396,681.7961598860896,743.8273284769617,723.4571725351053,609.495465339463,603.1564334913005,574.5007551991765,724.8819680327168,649.6932842443567,679.2556117626297,703.6130684410402,646.6578132472885,716.2715220270579,597.0762759559879,722.93121233815,674.0633635612021,739.5485973696897,660.5392012530156,697.0705317058893,692.321073173755,672.3256449239417,601.4945332358662,627.0017626700956,654.7451363992739,708.2492625428924
217,635.6730433767241,631.9031327820896,584.1502297859244,655.8706350175112,708.3472147630024,629.9893780636462,610.1852228293883,605.8722927269401,604.0791599981591,602.6853371401238,575.5776160331685,576.0651081688683,663.4319236966224,660.2373972212367,643.4267608070556,733.1860491369639,662.2448956973585,700.3905703264157,583.5664489076406,704.1295531394946,594.6446632826858,723.7261927268787,571.2544273963272,690.8931771493985,632.62033293206,575.6257283675374,588.0366033127684,628.8264212362536,620.3559941698023,743.6780276139248,600.1360896676197,625.933100886439,623.2453333545652,677.0420632693301,608.0379225635675,743.3565685401636,681.812194203541,660.3607611610788,585.3143107488762,723.3822834154251,569.9741978843589,569.6358280458736,607.5344615277043,656.8698420848452,710.3803531557231,598.2206682227749,663.4083295936848,619.8229527511882,696.829248497842,735.518749974049,622.5960045098876,693.4828933094752,681.5594730380678,705.0329954358848,745.4360208702299,654.3810616437187,733.2812412820779,621.3731076922923,731.4224601137021,589.2724998856897,619.6488005629571,649.7073638386289,619.2766796600204,730.6690276352274,614.3110880543876,574.3453522656439,663.9456365428715,691.880948770783,639.9359514614987,604.172128513054,574.8421226642558,698.6039673102998,609.3871627026601,718.3297431805121,619.9683245422622,657.9944326136108,584.8207154564449,662.6350049005645,645.4377204665996,675.9338459164679,736.6779432043937,725.4459596656606,627.0690423116228,570.6443930994759,615.5603233042991,666.4825037594286,577.9937910100729,646.3414299799992,673.2561799707825,670.9153317682516,681.4935521407383,630.7679454628765,714.7958794506192,743.0622659005076,619.1832666537052,670.9135439382927,595.9086976708747,609.8423423014813,664.8651670860422,580.9953651230841,608.3400038096285,667.08005703379,608.1206809748774,654.9919330845446,608.8433747835377,589.8285224821177,717.188271925011,719.504071234408,584.3148672452216,585.9210793335005,677.1816251911246,734.4875261887381,725.0625356084144,596.1831610185316,609.2410680922985,569.4606227329216,724.8416676334897,651.1445019083153,692.0696141977526,716.0703379155128,652.1482363023009,721.1304359221176,600.6065746486348,720.6236046281338,677.916399975022,742.5265358615403,675.268325541372,698.0512868978947,683.759704290537,692.7396486276133,616.124283371039,625.2807961679755,653.3504091778657,714.585463159753
218,647.4030084905695,636.1461357869983,573.3426019640345,662.7622609865483,717.0613267470522,634.6599060475033,613.4504031865221,599.4377034613177,600.4159948033849,601.3496123922232,580.364861491608,577.0597187927733,659.939225419042,673.5587663362835,653.0217531804695,734.4755946772319,656.9681980918264,705.8798937251868,595.4284739210729,700.6762072680283,594.9987571496007,713.5197113807378,570.7363261593487,692.6025099376301,641.5201111903162,581.440862817269,598.9778350547749,640.4445626844922,619.7873017294513,736.5848443187992,603.4321008028012,636.1554809551602,623.3937255270428,679.830810578396,605.0152869484145,752.4795601051454,668.4973982590907,661.2915186966694,583.7040383582615,731.1552928614465,571.9990386858308,571.7698368160501,612.7854669173872,662.2961146767356,717.7804282526637,605.1222421102545,672.7991432204835,625.7690078552387,709.604621867702,740.4506489836795,626.3875946480816,697.468642037683,683.4350097315221,709.2263690662943,742.1923915368897,656.622922348295,740.4569847276085,616.9704414336613,732.8259639551732,594.5284983313679,619.7706009432023,650.64841038044,620.6887146443456,741.47551679014,618.5201220777171,578.9127463782833,665.4979242900032,685.0862549140455,639.0258580315311,607.5807225449988,582.9046902388617,695.178198938653,617.3768624892622,724.4893266984814,623.0984122220987,653.4759748306244,577.7464080686741,665.4750598168779,646.1797520661952,677.8441943297449,727.7350414853853,739.9379744749134,632.3841826161231,570.9537711461761,624.7947515015202,674.5262070839063,577.4837225067376,654.7674297631302,684.987053674965,674.3658513477075,685.593659664467,631.0785675598888,706.8073246828658,755.0791436931861,622.9774085907334,675.5693279300542,608.484445040667,597.7509475587495,668.342537320876,579.5522060924593,609.8125203932653,668.5511439233397,597.2591105462209,665.8054392081948,604.9497947723657,600.0035291065719,726.8028971718642,715.6361700447886,591.9985225210618,587.7360398198385,693.0387655754234,740.7345153684762,725.5589600077499,605.0848096310409,603.278243929165,576.7788442059037,715.9576320982729,650.6347270503358,692.7599113101198,715.3316665719885,650.4997641103685,721.6740411336729,601.5418818821541,729.7401853344209,687.1215004595815,740.8373866818255,672.9251125829587,700.1934758503138,697.9575531705304,689.3861940685498,608.6963396674321,625.4458468496485,661.7602446860391,718.9459226554617
219,633.4741408582051,630.8582685752597,581.8556408463825,665.1666863342019,716.5068390436895,629.5711728043558,624.5373735302425,597.6152047906776,614.776397331757,610.0769653711602,589.9345716354729,580.7607033501073,665.5853302684875,660.6128645310112,651.3489492758223,742.6506581107027,657.2883321779567,708.2988065509634,585.9854576730417,706.2829549919363,603.8199578194841,721.1991548598129,579.3970438136627,703.001292579942,645.7605017110869,578.9850286205511,595.6553914124449,639.9626443350676,624.9835152526455,746.5683554708905,597.4910225030427,634.6158073643813,629.2506589017651,688.6854497203101,613.7326085437664,748.4718105223028,675.1912597653379,670.4604289209309,576.3026421377001,730.6448290634394,570.6433366654962,575.2068387080515,614.2939050220449,667.4412761022181,719.4913812762189,592.5134718546782,671.4233201003125,636.6980306321519,707.9722088758513,743.0432702938698,631.9543975247497,693.2035677894324,687.8937213116926,712.9218571668375,746.7307701407209,656.8733421089743,744.0787027014709,620.2393220245982,727.4055749495164,598.4595484162958,628.1864095430616,654.8784513672339,612.3664573778013,733.3522928971433,622.4194531526596,574.6993825936132,668.9749054364048,688.0038813370617,646.8639517474264,608.1964384650547,586.0762635154372,700.5232843133958,615.3993837369978,725.0776229068218,632.8499666056317,663.2969575305233,586.4070199272115,676.5224340022972,650.863391695103,683.0948885044012,734.7982750261752,731.4005938442353,637.9947873260688,582.3021630160476,621.133088269081,679.2083796560319,580.4500349402957,664.8881483308669,685.7659652109429,677.5200300138463,690.6304121366591,635.5959634943946,709.112115065024,750.1127544835894,620.4035383356669,668.1394308850529,605.6029060450062,606.3403458188259,668.9769276272959,589.7166888108086,612.6034320347857,671.7258838413787,601.4053808851061,660.1254759792901,617.0306270479427,597.1229518957222,722.1486120808653,719.1943802670128,595.8150836424205,599.8719183201933,684.5652275102751,743.4076260348902,729.3270494737367,601.7941990935968,610.9280012114743,584.7016413374429,722.3847215654931,657.1714596654998,693.0038229201255,713.0735867646625,660.4701850932439,725.2478409762479,601.518201152783,725.0041018444023,684.9206965630115,749.8342887310914,679.6518596657054,703.8062295247729,705.791981674701,686.7590590317427,617.5266821260807,626.9567661125914,669.962354763502,723.4908465203167
220,646.487069794767,635.0902138919195,585.6748278945246,661.8616589251226,717.7814204587856,636.3490750901822,625.3573847827093,612.9551236915358,609.5652599867225,611.9963641415052,578.5985810236496,586.7317485172241,665.2618111231764,660.7895642536325,652.5625288886282,745.0479948707627,665.6648481739443,704.6815052150856,592.0401831529974,704.5012454776926,604.5657396209932,726.5624184548477,577.9662658745691,701.4993097370757,638.7655134500139,587.1621489485286,598.6456540305696,650.7669604372232,629.8704719426063,758.9955865248736,605.0364127821709,635.5778416979114,626.3668546904418,684.7618678577456,616.216125862918,745.2546067387333,681.2229568178786,668.7819655156155,593.3606728866843,737.9549054212481,582.6398757579683,583.0276356847922,614.62270362884,671.6230991812207,716.8337354752823,612.0297325023295,665.1882079122163,634.5640411298735,712.6968657211639,749.7323772181138,632.4611383622394,701.6386077004554,688.0332857515997,714.5192534811928,747.3681664164824,657.048851839372,752.8159932926716,628.7666127531038,733.9150354321582,606.4557653839665,631.1536219722582,653.8680689725318,626.1287276653094,741.9673665165466,623.4943761412334,582.6170919377588,677.9708740325578,691.0845597938489,648.1781076247014,616.096965154775,576.1502806556483,703.8896624799441,618.6252561054939,736.9271621996166,624.9072610530005,660.6396067677247,578.9010281738337,682.8814122187466,649.3608531531269,688.0961161807361,739.6335108385683,744.4540235801144,631.2315227435305,584.0362472958398,626.9041259676957,680.1684847228206,579.6215055708274,661.4317425415766,689.7137267974099,679.5081867114319,691.1491513641369,636.6080173858,717.7565693922646,751.8523065243132,628.4892055170857,679.1564177630119,605.1172095182133,601.8307516482975,677.2553679792903,595.9521241911567,616.5233521763513,680.3442244611242,609.5489995251411,668.8985678705609,614.3160521211042,604.9970609626308,720.9532909648199,732.1491479010016,596.7440205048392,597.9346452579914,697.6088773965939,756.4052359763624,738.4398658671071,612.9186700305007,614.8838023203136,580.9792366267591,721.5641772373103,657.336259263471,691.50702947631,724.0483833676933,662.7665686748444,726.9553332121181,609.351576174891,740.4916436244366,686.5056483435353,750.3570511678261,684.1617302374077,710.576894890617,700.2360057032023,689.1725698800524,615.2409559064043,633.5921473957364,663.7173831245794,722.3759567653292
221,640.0899929532069,646.2400253908893,587.3182791259239,672.8455395331525,728.8113056166728,640.4159594422566,624.78500154761,608.8535684862406,616.6812085285018,617.3131721844175,591.5282444261446,592.5916251809072,672.637769809433,668.9670349488971,656.2595325125313,743.5178872555002,666.8836723202867,714.3696530963268,604.5535475339736,713.2447425366101,601.9910062424728,732.0573020719493,584.1723268842137,711.0921484373254,649.5059058332142,586.269754185059,601.4713563842703,647.3232899065757,634.3963969058585,756.8565549418014,613.7622060423643,634.8521057838825,626.2901987665294,684.2840363265755,620.1946479282695,755.0416454941495,683.9488950420587,678.2543342312681,586.3069706632003,738.4267902088102,578.3589667621898,573.7755970292858,618.1615848293774,666.3199483382173,720.6488825266327,605.5435234945976,675.9093489736039,638.3104450298354,719.6317265692611,751.6609833393517,645.5928396850699,700.5370766527254,694.699120631156,720.0512012829313,749.2522700481147,655.1032410569013,752.198726826403,634.1839988021285,743.0587608752056,595.2197206201928,631.6031589074523,658.087344621856,629.3473354621077,750.0447365558522,631.76775474906,584.5167878138467,679.6802842801217,695.7975746482713,649.030391493689,607.9083123186891,588.8579002163597,710.065916144081,620.9875148005868,733.007291159938,636.222687445815,665.1238617978381,585.3549529864696,676.8344034515493,657.2437989112079,688.4574587384652,751.5031099643777,737.3628815638064,635.1871332850989,582.5142368444732,623.8649697275926,682.8865483671228,597.0259704066583,667.8621493027537,691.8781277967493,681.7148829620486,688.7158916449409,637.6180780138321,721.2353209593786,758.4604419846656,625.9014992771926,677.8399364909925,608.2009013047208,610.6376023975873,672.7453007700994,593.774880732196,620.1820268170098,678.1688868678475,615.7708798688385,666.6363573500232,607.9541587110642,606.2740378538073,718.5335369440637,727.1966491273713,592.7251113173498,596.2403061230414,695.1781138358815,753.3829850426772,735.0359326478068,614.620085922292,614.0026846322276,579.3079877383371,727.0544855584535,659.166418231967,698.5706371494723,721.628062039196,666.7166312756087,730.577919177109,606.2137438136026,746.2498038620142,698.7759009349064,753.0864141395284,684.2183201507645,711.596051568477,707.2782444005273,696.1288657348672,613.6043095135138,628.0114728912323,671.2001108612043,721.037075091545
222,647.4519563795045,646.7344442017662,587.445294465929,669.2559546231475,732.3516783811448,634.8269516815639,625.9705323000888,606.7356887883212,611.0657232337118,612.9675254690432,589.9657313513264,586.9600988985947,673.2402994684353,667.1748607697863,664.482522809503,755.685886240548,684.8906239620775,722.2468521392053,598.6826735135467,713.1622350508394,607.8722799425949,734.6769333492969,573.2780918263476,708.8934804459223,641.6637814133753,594.5172256092312,604.3483683043238,647.3164076934725,634.8267236838836,759.0558252545932,610.7030319613435,640.8122763182009,632.7447792559601,686.4401191338455,620.0167911355467,753.3549553659022,685.5125037680251,676.4059290451532,589.1744032079412,738.6726170448846,579.1993013739292,585.1756986136805,622.342693747498,669.6066886638054,723.0034809784665,610.1091256221877,679.5887582709539,636.4875688296883,722.553902161201,748.9622596419619,640.6496013073636,701.7563309613288,694.2085711426503,714.1593094758457,760.7145392601698,666.9807759398823,758.7329910997302,636.8464189852031,754.3263024458336,605.2842637585513,633.7497776190955,652.8406129086311,630.0623905248232,752.8443101567838,626.8750950609414,579.1493765473851,683.8551554760794,697.1354757604988,651.5051285722626,623.0842680973633,579.9801531028869,711.3344662247313,626.2847159924418,742.8364693130575,628.8203723253099,670.9100236806431,587.7335145661383,685.179433873478,656.441475243071,693.6530587635509,747.7199323123823,741.0718075659123,643.3347604770089,578.0444931010558,635.5201494783316,687.3355569639542,585.9203918089469,671.2420987057839,698.6137492279796,686.707195955022,701.6100768302325,640.8897696042181,727.341154779163,762.3611756403299,633.3064367579311,679.7976951082693,610.6756425530061,608.0780364184237,681.4536936999826,591.1356689832648,624.7726218303095,680.1502712470846,615.1269117881945,676.085804936692,619.0610988586274,600.976545876392,727.9046919516306,735.3708643677057,602.7103144882487,601.1979759769799,698.5152523398314,755.5966996350559,732.4311704981228,612.5983565077706,618.6835171479959,586.887551357497,733.8008225842688,656.3463669895656,701.3659010693409,727.0325080252395,663.6976460733508,734.8181594017371,610.0959830584338,741.0863672738536,696.8811823012198,763.9189451056048,678.4079643787384,709.5558458166455,703.3581077674919,703.5039117705788,616.7676594457071,637.4009907191712,677.3880539619822,726.9364448656219
223,656.4943136352284,648.0990625382999,590.190524667828,677.5302369318797,727.4187489756448,638.6024981018302,622.2400298487391,618.0331818974876,615.2546067589925,618.916323996571,595.1255314819556,592.3975651919243,673.2598152501698,670.3843828323279,662.0250037198127,754.435448083592,676.985235219821,723.9963246352635,597.7421968590627,722.2743870954406,604.8802235965591,737.95615602183,586.7219164918477,711.2678970757487,651.8951359146796,597.8549162200229,604.1514403675615,650.56139938109,634.6987483081211,769.6195957058054,617.3451045358928,643.1122851182712,636.5499991496818,691.4283664746298,620.1520053635629,764.9534595414206,690.3584002329868,675.9951407187485,595.470356841681,743.8439777534269,586.9022508533649,595.6797115182452,625.9478259878683,675.0242735316666,732.5763484556187,615.4643906322656,685.6519094210341,643.7242496246995,720.7304660725038,755.0406501507774,647.7725896828164,712.0158707434653,700.3517700625447,724.9453873520325,763.2589972125689,667.7676501533451,760.4060839329679,631.4100823875857,752.7200838287818,607.755294198735,641.1590087238354,662.4735484577685,624.2808576760025,758.9485424383148,628.877866586608,592.8865217420686,688.6611335023604,705.1254794352898,659.2131215279074,621.1505297141936,593.0818301453396,717.034724551152,626.7936432295039,747.2266768287384,636.938333676294,680.1908341740244,589.1190592024424,677.4271145753387,657.073750396415,691.9641503166768,750.0008986875508,750.8805248224643,650.5226596753929,590.5440417135893,638.3969070269716,690.7541245339602,593.2527059952696,671.3978557571506,702.1337145442284,688.2001791094605,700.0338875401148,644.7370723307156,733.5421102209809,760.7593052914633,633.0244608274077,683.8317878898458,612.6341612535896,618.9258451344776,681.5258227421895,600.284437943269,633.6052734961957,684.1905335071862,614.1083816355048,677.7390125409823,619.3363282732433,605.6729040505559,736.3368300086147,732.9781415725698,600.2738673826336,598.2735064029956,697.1525678513077,763.919568671989,743.1149827955488,628.3141231618221,626.3373675129841,593.2286579744555,738.7594678492152,667.2611645468409,701.1751245624623,725.8201092801783,673.5322211508638,733.4740074141552,606.7434069756582,747.3052574361097,699.3823588532366,764.6804843411909,695.0445409653784,716.9348609611787,714.1180117343928,705.8247123601756,620.58727133993,639.6011621834498,673.2849874471306,727.2785117279029
224,655.1944587284374,651.6927450504282,593.4084157199998,678.6653523275118,725.5014603086665,648.2140523275049,628.7609425244791,623.2689163342989,628.3673799709396,615.969443405789,593.894365942391,595.8844160000898,685.2573764378764,675.2563913758845,666.9249800802123,759.4336135305916,675.5399560415008,727.4216622238984,606.4564807781165,724.2763300079466,615.6417682576949,743.2611376480273,587.3680603274634,713.6305562026894,659.5000052175172,592.5918705307674,605.785128325231,654.5080532855296,641.1673354812783,755.624914054565,618.2713030178712,641.656143564753,633.6483613243123,705.7574294525875,628.4929004775372,766.887730832856,688.6157706944464,682.2024806127556,602.8998817344494,748.5903548258138,585.4845893723115,596.5014791659586,619.8716767675213,681.9625472355792,730.3685297360872,615.7126605021937,691.5387656244304,642.1307035860323,721.1405801699233,757.7250727700268,649.0314327245634,718.0646200263235,698.632411222368,721.7376594030998,768.0236676703865,666.8302411128398,763.6549143423181,642.1028276834677,757.3856702421108,603.5196937749762,636.6815715511559,673.9122012115877,635.9496892064144,761.9773526043093,629.0020680670216,594.5680072262392,690.6599966697668,698.4140219102678,665.028015413233,629.064711633309,595.3683079934076,722.5847814624079,642.9391427229814,746.2684529382327,638.4173244238403,677.0425482719751,597.204633468761,682.8558957518028,659.2362081845421,709.208864968023,750.3570460467057,749.9247500539765,647.9824796839862,587.5507487294636,638.070458314023,687.0937530404085,600.4923084708904,672.9159421720677,697.2100000021525,696.2583947768098,703.320833238935,642.7178334640452,733.8983454650744,766.3901551322076,628.5135721285483,688.4654134622025,611.0401277520286,620.7887430716431,694.0318299800592,599.0735895741462,625.0572763930114,683.1814313342688,620.8607449151241,679.8462578311667,624.4257962421615,615.2634666323869,740.528537395328,743.2393706637292,601.8522181153015,609.8865893815133,710.0893102052822,762.0364565880745,741.1507470465539,620.835367757944,623.4200495291193,587.8498558658046,741.1474163365857,674.9123717997566,703.8881172365451,726.843974196205,674.4369863568877,732.2860591270752,614.0809081956551,743.5082773313685,697.8422085993453,755.6017356574049,699.5651140544378,720.8630539086952,715.5378917276882,709.0561275682285,635.0136192698653,648.2871922519826,678.7032249333729,731.9358920418613
225,653.4251869450351,655.7933495740695,595.1685241908913,687.4471351162383,740.1448517489661,652.7774442213043,643.391119405808,622.2512717207132,623.8924061752464,626.8847486910313,593.4607497563265,593.0898303939679,686.5532877756625,678.4803124512742,670.3101554497632,765.334315775462,675.8509850939411,726.5546567021203,606.2571085703933,722.2938383396015,614.4604248616972,741.2014236197996,587.4588328545937,719.6893301883802,655.6450934012331,597.7767580182847,610.320503557305,652.5734620600874,645.1135938100465,764.997523037269,613.2529072552055,648.5808733483939,635.8328578832154,703.3774926669938,623.2828355500452,767.3938640041366,698.0544628652352,684.4351008097202,604.1420169654882,750.4673525842943,588.9510093306211,593.0557547221911,624.3075107498677,677.0917961137575,737.4975037198312,619.7387007663866,690.8208545388635,645.4787485003367,732.1790645385647,762.2162862381275,650.7962626215506,714.9585108898253,701.9113270398018,726.5185530975699,773.3968634421744,668.126726118493,763.4083521775411,633.7643676237515,755.6633746166684,612.5778179816762,641.464722065329,670.3182602985106,639.9497366455945,765.8719777396226,633.2699051203039,586.7116808720733,685.135146874673,705.4914360927611,666.0898532431792,615.5292754323403,589.4007134395705,719.3197134296411,633.8860542839587,748.9861131858449,639.9242727854128,680.3025888918392,598.1660247700117,685.1301275431657,656.6895756947946,701.2202250711949,759.4277848156536,757.6453532462976,645.1617914782981,594.2595376904843,642.3097901330121,687.0111553428667,590.0078184975961,670.9590759260658,711.6836257545473,696.6242608082081,704.2014949395152,642.7216272998534,728.3649980516161,768.5360951485961,635.5758085930121,694.5260483944776,616.3367550918872,620.8724713689535,692.0516946118169,601.5302048406434,632.0339574005062,691.2223960010733,623.8840854901476,689.6370946629795,632.3902411916613,605.0729958824904,738.7458725439645,744.4230239681751,604.2684026516633,614.0296997995463,707.6460357455087,772.1042337217352,746.5881130881949,616.1013567000239,626.6597337667954,600.3113042354971,735.3060921353946,679.5369291023985,714.6390750715588,730.1885379418502,684.3610231022002,741.9032232254026,618.9314362506295,746.3150148131369,703.8710531235429,768.9599694792869,698.5625188113922,726.8499467503906,717.428609387926,705.8069877555987,628.1777935636208,642.381593152263,686.4814411232344,740.6548623553641
